date,slot,interval,price,net_actual,q,reserve,charge,discharge,emergency,spill,soc_start,soc_end
2025-03-08,61,10:10-10:20,0.9588000000,-501.9058833333,0.0000000000,1690.1438521601,501.9058833333,0.0000000000,0.0000000000,0.0000000000,5507.8705992116,5959.5858942116
2025-03-08,62,10:20-10:30,0.9549000000,-496.3941666667,0.0000000000,1838.6568218029,496.3941666667,0.0000000000,0.0000000000,0.0000000000,5959.5858942116,6406.3406442116
2025-03-08,63,10:30-10:40,0.9839000000,-539.6129333333,0.0000000000,2003.0649610172,539.6129333333,0.0000000000,0.0000000000,0.0000000000,6406.3406442116,6891.9922842116
2025-03-08,64,10:40-10:50,0.7990000000,-571.8804666667,0.0000000000,2190.3217729815,571.8804666667,0.0000000000,0.0000000000,0.0000000000,6891.9922842116,7406.6847042116
2025-03-08,65,10:50-11:00,0.5025000000,-559.9841666667,0.0000000000,2393.6057533386,559.9841666667,0.0000000000,0.0000000000,0.0000000000,7406.6847042116,7910.6704542116
2025-03-08,66,11:00-11:10,0.4662000000,-537.3393000000,0.0000000000,2590.6987336601,537.3393000000,0.0000000000,0.0000000000,0.0000000000,7910.6704542116,8394.2758242116
2025-03-08,67,11:10-11:20,0.5007000000,-564.6280166667,0.0000000000,2762.7845924458,564.6280166667,0.0000000000,0.0000000000,0.0000000000,8394.2758242116,8902.4410392116
2025-03-08,68,11:20-11:30,0.4827000000,-620.6683333333,0.0000000000,2913.0338763743,620.6683333333,0.0000000000,0.0000000000,0.0000000000,8902.4410392116,9461.0425392116
2025-03-08,69,11:30-11:40,0.4785000000,-624.1617000000,0.0000000000,3075.8406936958,624.1617000000,0.0000000000,0.0000000000,0.0000000000,9461.0425392116,10022.7880692116
2025-03-08,70,11:40-11:50,0.4662000000,-605.1245833333,0.0000000000,3270.4537815529,605.1245833333,0.0000000000,0.0000000000,0.0000000000,10022.7880692116,10567.4001942116
2025-03-08,71,11:50-12:00,0.4432000000,-614.2854166667,0.0000000000,3497.3635440529,258.4442286537,0.0000000000,0.0000000000,355.8411880129,10567.4001942116,10800.0000000000
2025-03-08,72,12:00-12:10,0.4411000000,-668.9463833333,0.0000000000,3724.0621031243,0.0000000000,0.0000000000,0.0000000000,668.9463833333,10800.0000000000,10800.0000000000
2025-03-08,73,12:10-12:20,0.4551000000,-688.7298833333,0.0000000000,3943.3249026958,0.0000000000,0.0000000000,0.0000000000,688.7298833333,10800.0000000000,10800.0000000000
2025-03-08,74,12:20-12:30,0.4463000000,-652.8416666667,0.0000000000,4162.5579062672,0.0000000000,0.0000000000,0.0000000000,652.8416666667,10800.0000000000,10800.0000000000
