month,weekday,soc,relative_future_cost
5,4,10200.0,-1785.8209266744457
5,4,10350.0,-1845.1534253244458
5,4,10500.0,-1904.4859239744455
5,4,10650.0,-1963.8184226244457
5,4,10800.0,-2023.0748106777846
5,3,1200.0,2292.350053333357
5,3,1350.0,2220.5000516666905
5,3,1500.0,2148.650050000024
5,3,1650.0,2076.800048333357
5,3,1800.0,2004.950046666691
5,3,1950.0,1933.1000450000242
5,3,2100.0,1861.2500433333576
5,3,2250.0,1789.4000416666909
5,3,2400.0,1717.5500400000242
5,3,2550.0,1645.7000383333575
5,3,2700.0,1574.0000366666734
5,3,2850.0,1502.3000350000066
5,3,3000.0,1430.60003333334
5,3,3150.0,1358.9000316666734
5,3,3300.0,1287.200030000012
5,3,3450.0,1215.516695000012
5,3,3600.0,1143.8333600000121
5,3,3750.0,1072.1500250000122
5,3,3900.0,1000.466690000012
5,3,4050.0,928.783355000013
5,3,4200.0,857.2333533333465
5,3,4350.0,785.6833516666798
5,3,4500.0,714.1333500000133
5,3,4650.0,642.5833483333463
5,3,4800.0,571.0333466666798
5,3,4950.0,499.6166783333433
5,3,5100.0,428.20001000001
5,3,5250.0,356.78334166667673
5,3,5400.0,285.36667333334344
5,3,5550.0,213.95000500001015
5,3,5700.0,142.63333666666495
5,3,5850.0,71.31666833333156
5,3,6000.0,-1.3642420526593924e-12
5,3,6150.0,-71.31666833333475
5,3,6300.0,-142.63333666666813
5,3,6450.0,-213.83333833333654
5,3,6600.0,-285.03334000000314
5,3,6750.0,-356.23334166666973
5,3,6900.0,-427.4333433333363
5,3,7050.0,-498.63334500000246
5,3,7200.0,-569.8166800000026
5,3,7350.0,-641.0000150000023
5,3,7500.0,-712.1833500000025
5,3,7650.0,-783.3666850000027
5,3,7800.0,-854.5500200000024
5,3,7950.0,-925.7000216666729
5,3,8100.0,-996.8500233333398
5,3,8250.0,-1068.0000250000062
5,3,8400.0,-1139.150026666673
5,3,8550.0,-1210.3000283333395
5,3,8700.0,-1281.1000300000178
5,3,8850.0,-1351.9000316666852
5,3,9000.0,-1422.7000333333517
5,3,9150.0,-1493.5000350000182
5,3,9300.0,-1564.300036666683
5,3,9450.0,-1635.0500383333501
5,3,9600.0,-1705.8000400000165
5,3,9750.0,-1776.5500416666837
5,3,9900.0,-1847.30004333335
5,3,10050.0,-1918.0500450000081
5,3,10200.0,-1979.9333800000086
5,3,10350.0,-2041.8167150000081
5,3,10500.0,-2103.7000500000086
5,3,10650.0,-2165.583385000008
5,3,10800.0,-2227.4667200000085
5,2,1200.0,2292.35005333335
5,2,1350.0,2220.5000516666832
5,2,1500.0,2148.6500500000166
5,2,1650.0,2076.80004833335
5,2,1800.0,2004.9500466666836
5,2,1950.0,1933.100045000017
5,2,2100.0,1861.2500433333503
5,2,2250.0,1789.4000416666836
5,2,2400.0,1717.550040000017
5,2,2550.0,1645.7000383333502
5,2,2700.0,1574.0000366666734
5,2,2850.0,1502.3000350000066
5,2,3000.0,1430.60003333334
5,2,3150.0,1358.9000316666734
5,2,3300.0,1287.200030000012
5,2,3450.0,1215.516695000012
5,2,3600.0,1143.8333600000121
5,2,3750.0,1072.1500250000122
5,2,3900.0,1000.466690000012
5,2,4050.0,928.7833550000121
5,2,4200.0,857.2333533333392
5,2,4350.0,785.6833516666725
5,2,4500.0,714.133350000006
5,2,4650.0,642.583348333339
5,2,4800.0,571.0333466666725
5,2,4950.0,499.61667833332876
5,2,5100.0,428.2000099999955
5,2,5250.0,356.7833416666622
5,2,5400.0,285.3666733333289
5,2,5550.0,213.95000499999833
5,2,5700.0,142.63333666666495
5,2,5850.0,71.31666833333156
5,2,6000.0,-1.3642420526593924e-12
5,2,6150.0,-71.31666833333475
5,2,6300.0,-142.63333666666813
5,2,6450.0,-213.83333833333654
5,2,6600.0,-285.03334000000314
5,2,6750.0,-356.23334166666973
5,2,6900.0,-427.4333433333363
5,2,7050.0,-498.63334500000246
5,2,7200.0,-569.8166800000026
5,2,7350.0,-641.0000150000023
5,2,7500.0,-712.1833500000025
5,2,7650.0,-783.3666850000027
5,2,7800.0,-854.5500199999992
5,2,7950.0,-925.7000216666656
5,2,8100.0,-996.8500233333325
5,2,8250.0,-1068.000024999999
5,2,8400.0,-1139.1500266666658
5,2,8550.0,-1210.3000283333322
5,2,8700.0,-1281.1000300000105
5,2,8850.0,-1351.900031666678
5,2,9000.0,-1422.7000333333444
5,2,9150.0,-1493.500035000011
5,2,9300.0,-1564.3000366666756
5,2,9450.0,-1635.0500383333429
5,2,9600.0,-1705.8000400000092
5,2,9750.0,-1776.5500416666764
5,2,9900.0,-1847.3000433333427
5,2,10050.0,-1918.0500450000081
5,2,10200.0,-1979.9333800000086
5,2,10350.0,-2041.8167150000081
5,2,10500.0,-2103.7000500000086
5,2,10650.0,-2165.583385000008
5,2,10800.0,-2227.4667200000085
5,1,1200.0,2292.350053333379
5,1,1350.0,2220.5000516667124
5,1,1500.0,2148.6500500000457
5,1,1650.0,2076.800048333379
5,1,1800.0,2004.9500466667128
5,1,1950.0,1933.100045000046
5,1,2100.0,1861.2500433333794
5,1,2250.0,1789.4000416667127
5,1,2400.0,1717.550040000046
5,1,2550.0,1645.7000383333793
5,1,2700.0,1574.0000366666948
5,1,2850.0,1502.3000350000282
5,1,3000.0,1430.6000333333616
5,1,3150.0,1358.9000316666948
5,1,3300.0,1287.2000300000282
5,1,3450.0,1215.5166950000266
5,1,3600.0,1143.8333600000267
5,1,3750.0,1072.1500250000267
5,1,3900.0,1000.4666900000266
5,1,4050.0,928.7833550000266
5,1,4200.0,857.233353333354
5,1,4350.0,785.683351666687
5,1,4500.0,714.1333500000205
5,1,4650.0,642.583348333354
5,1,4800.0,571.0333466666871
5,1,4950.0,499.61667833334377
5,1,5100.0,428.2000100000105
5,1,5250.0,356.7833416666772
5,1,5400.0,285.3666733333439
5,1,5550.0,213.9500050000106
5,1,5700.0,142.63333666666495
5,1,5850.0,71.31666833333156
5,1,6000.0,-1.3642420526593924e-12
5,1,6150.0,-71.31666833333475
5,1,6300.0,-142.63333666666267
5,1,6450.0,-213.83333833332927
5,1,6600.0,-285.0333399999963
5,1,6750.0,-356.2333416666629
5,1,6900.0,-427.4333433333295
5,1,7050.0,-498.6333449999961
5,1,7200.0,-569.8166800000026
5,1,7350.0,-641.0000150000023
5,1,7500.0,-712.1833500000025
5,1,7650.0,-783.3666850000027
5,1,7800.0,-854.5500200000024
5,1,7950.0,-925.7000216666729
5,1,8100.0,-996.8500233333398
5,1,8250.0,-1068.0000250000062
5,1,8400.0,-1139.150026666673
5,1,8550.0,-1210.3000283333395
5,1,8700.0,-1281.1000300000105
5,1,8850.0,-1351.900031666678
5,1,9000.0,-1422.7000333333444
5,1,9150.0,-1493.500035000011
5,1,9300.0,-1564.3000366666756
5,1,9450.0,-1635.0500383333429
5,1,9600.0,-1705.8000400000092
5,1,9750.0,-1776.5500416666764
5,1,9900.0,-1847.3000433333427
5,1,10050.0,-1918.0500450000081
5,1,10200.0,-1979.9333800000086
5,1,10350.0,-2041.8167150000081
5,1,10500.0,-2103.7000500000086
5,1,10650.0,-2165.583385000008
5,1,10800.0,-2227.4667200000085
5,0,1200.0,2292.35005333335
5,0,1350.0,2220.5000516666832
5,0,1500.0,2148.6500500000166
5,0,1650.0,2076.80004833335
5,0,1800.0,2004.9500466666836
5,0,1950.0,1933.100045000017
5,0,2100.0,1861.2500433333503
5,0,2250.0,1789.4000416666836
5,0,2400.0,1717.550040000017
5,0,2550.0,1645.7000383333502
5,0,2700.0,1574.0000366666802
5,0,2850.0,1502.3000350000136
5,0,3000.0,1430.600033333347
5,0,3150.0,1358.9000316666802
5,0,3300.0,1287.2000300000136
5,0,3450.0,1215.5166950000048
5,0,3600.0,1143.8333600000049
5,0,3750.0,1072.150025000005
5,0,3900.0,1000.4666900000047
5,0,4050.0,928.783355000013
5,0,4200.0,857.2333533333465
5,0,4350.0,785.6833516666798
5,0,4500.0,714.1333500000133
5,0,4650.0,642.5833483333463
5,0,4800.0,571.0333466666798
5,0,4950.0,499.61667833333604
5,0,5100.0,428.20001000000275
5,0,5250.0,356.78334166666946
5,0,5400.0,285.36667333333617
5,0,5550.0,213.95000500000288
5,0,5700.0,142.63333666666495
5,0,5850.0,71.31666833333156
5,0,6000.0,-1.3642420526593924e-12
5,0,6150.0,-71.31666833333475
5,0,6300.0,-142.63333666666267
5,0,6450.0,-213.83333833332927
5,0,6600.0,-285.0333399999963
5,0,6750.0,-356.2333416666629
5,0,6900.0,-427.4333433333295
5,0,7050.0,-498.6333449999879
5,0,7200.0,-569.8166799999881
5,0,7350.0,-641.0000149999878
5,0,7500.0,-712.183349999988
5,0,7650.0,-783.3666849999881
5,0,7800.0,-854.5500199999879
5,0,7950.0,-925.7000216666729
5,0,8100.0,-996.8500233333398
5,0,8250.0,-1068.0000250000062
5,0,8400.0,-1139.150026666673
5,0,8550.0,-1210.3000283333395
5,0,8700.0,-1281.1000300000105
5,0,8850.0,-1351.900031666678
5,0,9000.0,-1422.7000333333444
5,0,9150.0,-1493.500035000011
5,0,9300.0,-1564.3000366666683
5,0,9450.0,-1635.0500383333347
5,0,9600.0,-1705.800040000002
5,0,9750.0,-1776.5500416666682
5,0,9900.0,-1847.3000433333345
5,0,10050.0,-1918.0500450000009
5,0,10200.0,-1979.9333800000013
5,0,10350.0,-2041.8167150000008
5,0,10500.0,-2103.7000500000013
5,0,10650.0,-2165.583385000001
5,0,10800.0,-2227.4667199999976
6,6,1200.0,2292.35005333335
6,6,1350.0,2220.5000516666832
6,6,1500.0,2148.6500500000166
6,6,1650.0,2076.80004833335
6,6,1800.0,2004.9500466666836
6,6,1950.0,1933.100045000017
6,6,2100.0,1861.2500433333503
6,6,2250.0,1789.4000416666836
6,6,2400.0,1717.550040000017
6,6,2550.0,1645.7000383333502
6,6,2700.0,1574.000036666666
6,6,2850.0,1502.3000349999993
6,6,3000.0,1430.6000333333325
6,6,3150.0,1358.9000316666659
6,6,3300.0,1287.2000300000047
6,6,3450.0,1215.5166950000048
6,6,3600.0,1143.8333600000049
6,6,3750.0,1072.150025000005
6,6,3900.0,1000.4666900000047
6,6,4050.0,928.7833550000048
6,6,4200.0,857.2333533333322
6,6,4350.0,785.6833516666652
6,6,4500.0,714.1333499999987
6,6,4650.0,642.5833483333322
6,6,4800.0,571.0333466666652
6,6,4950.0,499.61667833332194
6,6,5100.0,428.20000999998865
6,6,5250.0,356.78334166665536
6,6,5400.0,285.36667333332207
6,6,5550.0,213.95000499999833
6,6,5700.0,142.63333666666495
6,6,5850.0,71.31666833333156
6,6,6000.0,-1.3642420526593924e-12
6,6,6150.0,-71.31666833333475
6,6,6300.0,-142.63333666666813
6,6,6450.0,-213.83333833334382
6,6,6600.0,-285.0333400000104
6,6,6750.0,-356.233341666677
6,6,6900.0,-427.4333433333436
6,6,7050.0,-498.63334500000246
6,6,7200.0,-569.8166800000026
6,6,7350.0,-641.0000150000023
6,6,7500.0,-712.1833500000025
6,6,7650.0,-783.3666850000027
6,6,7800.0,-854.5500200000024
6,6,7950.0,-925.7000216666875
6,6,8100.0,-996.8500233333543
6,6,8250.0,-1068.0000250000207
6,6,8400.0,-1139.1500266666876
6,6,8550.0,-1210.3000283333445
6,6,8700.0,-1281.1000300000105
6,6,8850.0,-1351.900031666678
6,6,9000.0,-1422.7000333333444
6,6,9150.0,-1493.500035000011
6,6,9300.0,-1564.3000366666774
6,6,9450.0,-1635.0500383333501
6,6,9600.0,-1705.8000400000174
6,6,9750.0,-1776.5500416666837
6,6,9900.0,-1847.300043333351
6,6,10050.0,-1918.0500450000154
6,6,10200.0,-1979.9333800000159
6,6,10350.0,-2041.8167150000154
6,6,10500.0,-2103.700050000016
6,6,10650.0,-2165.5833850000154
6,6,10800.0,-2227.466720000016
6,5,1200.0,2141.1059478145703
6,5,1350.0,2069.92261281457
6,5,1500.0,1998.7392778145704
6,5,1650.0,1927.5559428145702
6,5,1800.0,1856.3726078145703
6,5,1950.0,1785.2079455635367
6,5,2100.0,1714.0579438968698
6,5,2250.0,1642.9079422302034
6,5,2400.0,1571.7579405635365
6,5,2550.0,1500.6079388968699
6,5,2700.0,1429.6540010944016
6,5,2850.0,1358.8539994277348
6,5,3000.0,1288.0539977610683
6,5,3150.0,1217.2539960944016
6,5,3300.0,1146.4539944277349
6,5,3450.0,1075.6820018845233
6,5,3600.0,1004.9320002178567
6,5,3750.0,934.18199855119
6,5,3900.0,863.4319968845234
6,5,4050.0,792.6819952178566
6,5,4200.0,726.8476641862997
6,5,4350.0,664.9643291862997
6,5,4500.0,603.0809941862997
6,5,4650.0,541.1976591862997
6,5,4800.0,479.3143241862997
6,5,4950.0,417.69912975000193
6,5,5100.0,358.0021311000021
6,5,5250.0,298.305132450002
6,5,5400.0,238.60813380000218
6,5,5550.0,178.91113515000188
6,5,5700.0,119.21413650000204
6,5,5850.0,59.5171378500022
6,5,6000.0,9.094947017729282e-13
6,5,6150.0,-59.41349864999893
6,5,6300.0,-118.82699729999922
6,5,6450.0,-178.2263803999931
6,5,6600.0,-237.5588790499928
6,5,6750.0,-296.891377699993
6,5,6900.0,-356.22387634999313
6,5,7050.0,-415.5360411499978
6,5,7200.0,-474.8415397999979
6,5,7350.0,-534.147038449998
6,5,7500.0,-593.4342333866553
6,5,7650.0,-652.6857320366553
6,5,7800.0,-711.9372306866553
6,5,7950.0,-771.1887293366553
6,5,8100.0,-830.2931793449902
6,5,8250.0,-889.3961779949905
6,5,8400.0,-948.4991766449903
6,5,8550.0,-1007.6021752949905
6,5,8700.0,-1066.690283516663
6,5,8850.0,-1125.698782166663
6,5,9000.0,-1184.7072808166631
6,5,9150.0,-1243.7157794666632
6,5,9300.0,-1302.7242781166628
6,5,9450.0,-1361.731694073329
6,5,9600.0,-1420.686192723329
6,5,9750.0,-1479.640691373329
6,5,9900.0,-1538.595190023329
6,5,10050.0,-1597.523192153331
6,5,10200.0,-1656.4371908033309
6,5,10350.0,-1715.3511894533308
6,5,10500.0,-1774.2651881033307
6,5,10650.0,-1833.1791867533311
6,5,10800.0,-1891.9709653766631
6,4,1200.0,2165.2833321829958
6,4,1350.0,2094.0833305163296
6,4,1500.0,2022.8963155698302
6,4,1650.0,1951.71298056983
6,4,1800.0,1880.52964556983
6,4,1950.0,1809.3463105698302
6,4,2100.0,1738.16297556983
6,4,2250.0,1667.0056140101638
6,4,2400.0,1595.855612343497
6,4,2550.0,1524.7056106768302
6,4,2700.0,1453.5556090101636
6,4,2850.0,1382.405607343497
6,4,3000.0,1311.5283268002863
6,4,3150.0,1240.7283251336196
6,4,3300.0,1169.9283234669529
6,4,3450.0,1099.1283218002861
6,4,3600.0,1028.3283201336196
6,4,3750.0,957.5672786274438
6,4,3900.0,886.8172769607772
6,4,4050.0,816.0672752941105
6,4,4200.0,745.3172736274439
6,4,4350.0,674.5672719607774
6,4,4500.0,607.8434215019358
6,4,4650.0,545.9600865019358
6,4,4800.0,484.07675150193586
6,4,4950.0,422.19341650193587
6,4,5100.0,360.31008150193566
6,4,5250.0,299.1805413650018
6,4,5400.0,239.25404271500202
6,4,5550.0,179.3275440650018
6,4,5700.0,119.40104541500205
6,4,5850.0,59.696998650001206
6,4,6000.0,9.094947017729282e-13
6,4,6150.0,-59.69699864999893
6,4,6300.0,-119.235665875
6,4,6450.0,-178.64916452499983
6,4,6600.0,-238.06266317499967
6,4,6750.0,-297.47021129499217
6,4,6900.0,-356.8027099449919
6,4,7050.0,-416.13520859499204
6,4,7200.0,-475.4677072449922
6,4,7350.0,-534.8002058949919
6,4,7500.0,-594.1327045449921
6,4,7650.0,-653.4361273783265
6,4,7800.0,-712.6876260283266
6,4,7950.0,-771.9391246783266
6,4,8100.0,-831.1906233283262
6,4,8250.0,-890.4421219783262
6,4,8400.0,-949.5739635633299
6,4,8550.0,-1008.6769622133302
6,4,8700.0,-1067.77996086333
6,4,8850.0,-1126.8668285199915
6,4,9000.0,-1185.9158271699916
6,4,9150.0,-1244.9648258199913
6,4,9300.0,-1304.0138244699915
6,4,9450.0,-1363.0260333099918
6,4,9600.0,-1422.034531959992
6,4,9750.0,-1481.0430306099915
6,4,9900.0,-1540.0248009733273
6,4,10050.0,-1598.9792996233273
6,4,10200.0,-1657.9337982733273
6,4,10350.0,-1716.8882969233273
6,4,10500.0,-1775.8427955733277
6,4,10650.0,-1834.7972942233273
6,4,10800.0,-1893.6219761583243
6,3,1200.0,2292.3500533333645
6,3,1350.0,2220.500051666698
6,3,1500.0,2148.650050000031
6,3,1650.0,2076.8000483333644
6,3,1800.0,2004.9500466666982
6,3,1950.0,1933.1000450000315
6,3,2100.0,1861.2500433333648
6,3,2250.0,1789.4000416666981
6,3,2400.0,1717.5500400000315
6,3,2550.0,1645.7000383333648
6,3,2700.0,1574.0000366666807
6,3,2850.0,1502.3000350000138
6,3,3000.0,1430.6000333333473
6,3,3150.0,1358.9000316666807
6,3,3300.0,1287.2000300000193
6,3,3450.0,1215.5166950000194
6,3,3600.0,1143.8333600000194
6,3,3750.0,1072.1500250000195
6,3,3900.0,1000.4666900000193
6,3,4050.0,928.7833550000194
6,3,4200.0,857.2333533333469
6,3,4350.0,785.6833516666802
6,3,4500.0,714.1333500000137
6,3,4650.0,642.5833483333467
6,3,4800.0,571.0333466666802
6,3,4950.0,499.61667833333604
6,3,5100.0,428.20001000000275
6,3,5250.0,356.78334166666946
6,3,5400.0,285.36667333333617
6,3,5550.0,213.95000500000288
6,3,5700.0,142.63333666666495
6,3,5850.0,71.31666833333156
6,3,6000.0,-1.3642420526593924e-12
6,3,6150.0,-71.31666833333475
6,3,6300.0,-142.63333666666267
6,3,6450.0,-213.83333833332927
6,3,6600.0,-285.03333999999586
6,3,6750.0,-356.23334166666245
6,3,6900.0,-427.43334333332905
6,3,7050.0,-498.6333449999879
6,3,7200.0,-569.8166799999881
6,3,7350.0,-641.0000149999878
6,3,7500.0,-712.183349999988
6,3,7650.0,-783.3666849999881
6,3,7800.0,-854.5500199999879
6,3,7950.0,-925.7000216666584
6,3,8100.0,-996.8500233333252
6,3,8250.0,-1068.0000249999916
6,3,8400.0,-1139.1500266666585
6,3,8550.0,-1210.300028333325
6,3,8700.0,-1281.100029999996
6,3,8850.0,-1351.9000316666634
6,3,9000.0,-1422.7000333333299
6,3,9150.0,-1493.5000349999964
6,3,9300.0,-1564.300036666663
6,3,9450.0,-1635.0500383333356
6,3,9600.0,-1705.8000400000028
6,3,9750.0,-1776.5500416666691
6,3,9900.0,-1847.3000433333364
6,3,10050.0,-1918.0500450000027
6,3,10200.0,-1979.9333800000086
6,3,10350.0,-2041.8167150000081
6,3,10500.0,-2103.7000500000086
6,3,10650.0,-2165.583385000008
6,3,10800.0,-2227.4667200000085
6,2,1200.0,2292.3500533333354
6,2,1350.0,2220.5000516666687
6,2,1500.0,2148.650050000002
6,2,1650.0,2076.8000483333353
6,2,1800.0,2004.950046666669
6,2,1950.0,1933.1000450000024
6,2,2100.0,1861.2500433333357
6,2,2250.0,1789.400041666669
6,2,2400.0,1717.5500400000024
6,2,2550.0,1645.7000383333357
6,2,2700.0,1574.0000366666661
6,2,2850.0,1502.3000349999993
6,2,3000.0,1430.6000333333327
6,2,3150.0,1358.900031666666
6,2,3300.0,1287.2000300000047
6,2,3450.0,1215.5166950000048
6,2,3600.0,1143.8333600000049
6,2,3750.0,1072.150025000005
6,2,3900.0,1000.4666900000047
6,2,4050.0,928.783355000013
6,2,4200.0,857.2333533333465
6,2,4350.0,785.6833516666798
6,2,4500.0,714.1333500000133
6,2,4650.0,642.5833483333463
6,2,4800.0,571.0333466666798
6,2,4950.0,499.61667833333604
6,2,5100.0,428.20001000000275
6,2,5250.0,356.78334166666946
6,2,5400.0,285.3666733333357
6,2,5550.0,213.95000500000242
6,2,5700.0,142.63333666666495
6,2,5850.0,71.31666833333156
6,2,6000.0,-1.3642420526593924e-12
6,2,6150.0,-71.31666833333475
6,2,6300.0,-142.63333666666267
6,2,6450.0,-213.83333833332927
6,2,6600.0,-285.03333999999586
6,2,6750.0,-356.23334166666245
6,2,6900.0,-427.43334333332905
6,2,7050.0,-498.63334499999564
6,2,7200.0,-569.8166800000026
6,2,7350.0,-641.0000150000023
6,2,7500.0,-712.1833500000025
6,2,7650.0,-783.3666850000027
6,2,7800.0,-854.5500200000024
6,2,7950.0,-925.7000216666875
6,2,8100.0,-996.8500233333543
6,2,8250.0,-1068.0000250000207
6,2,8400.0,-1139.1500266666876
6,2,8550.0,-1210.300028333354
6,2,8700.0,-1281.100030000025
6,2,8850.0,-1351.9000316666925
6,2,9000.0,-1422.700033333359
6,2,9150.0,-1493.5000350000255
6,2,9300.0,-1564.300036666683
6,2,9450.0,-1635.0500383333501
6,2,9600.0,-1705.8000400000165
6,2,9750.0,-1776.5500416666837
6,2,9900.0,-1847.30004333335
6,2,10050.0,-1918.0500450000163
6,2,10200.0,-1979.9333800000304
6,2,10350.0,-2041.81671500003
6,2,10500.0,-2103.7000500000304
6,2,10650.0,-2165.58338500003
6,2,10800.0,-2227.4667200000304
6,1,1200.0,2292.3500533333427
6,1,1350.0,2220.500051666676
6,1,1500.0,2148.6500500000093
6,1,1650.0,2076.8000483333426
6,1,1800.0,2004.9500466666764
6,1,1950.0,1933.1000450000097
6,1,2100.0,1861.250043333343
6,1,2250.0,1789.4000416666763
6,1,2400.0,1717.5500400000096
6,1,2550.0,1645.700038333347
6,1,2700.0,1574.0000366666804
6,1,2850.0,1502.3000350000138
6,1,3000.0,1430.600033333347
6,1,3150.0,1358.9000316666804
6,1,3300.0,1287.2000300000138
6,1,3450.0,1215.5166950000048
6,1,3600.0,1143.8333600000049
6,1,3750.0,1072.150025000005
6,1,3900.0,1000.4666900000047
6,1,4050.0,928.7833550000132
6,1,4200.0,857.2333533333467
6,1,4350.0,785.6833516666798
6,1,4500.0,714.1333500000133
6,1,4650.0,642.5833483333467
6,1,4800.0,571.0333466666798
6,1,4950.0,499.61667833333604
6,1,5100.0,428.20001000000275
6,1,5250.0,356.78334166666946
6,1,5400.0,285.36667333333617
6,1,5550.0,213.95000500000288
6,1,5700.0,142.63333666666495
6,1,5850.0,71.31666833333156
6,1,6000.0,-1.3642420526593924e-12
6,1,6150.0,-71.31666833333475
6,1,6300.0,-142.63333666666267
6,1,6450.0,-213.83333833332927
6,1,6600.0,-285.0333399999963
6,1,6750.0,-356.2333416666629
6,1,6900.0,-427.4333433333295
6,1,7050.0,-498.6333449999952
6,1,7200.0,-569.8166799999954
6,1,7350.0,-641.0000149999951
6,1,7500.0,-712.1833499999952
6,1,7650.0,-783.3666849999954
6,1,7800.0,-854.5500199999951
6,1,7950.0,-925.7000216666729
6,1,8100.0,-996.8500233333398
6,1,8250.0,-1068.0000250000062
6,1,8400.0,-1139.150026666673
6,1,8550.0,-1210.3000283333395
6,1,8700.0,-1281.1000300000105
6,1,8850.0,-1351.900031666678
6,1,9000.0,-1422.7000333333444
6,1,9150.0,-1493.500035000011
6,1,9300.0,-1564.3000366666683
6,1,9450.0,-1635.0500383333356
6,1,9600.0,-1705.800040000002
6,1,9750.0,-1776.5500416666691
6,1,9900.0,-1847.3000433333355
6,1,10050.0,-1918.0500450000018
6,1,10200.0,-1979.9333800000159
6,1,10350.0,-2041.8167150000154
6,1,10500.0,-2103.700050000016
6,1,10650.0,-2165.5833850000154
6,1,10800.0,-2227.466720000012
6,0,1200.0,2292.350053333357
6,0,1350.0,2220.5000516666905
6,0,1500.0,2148.650050000024
6,0,1650.0,2076.800048333357
6,0,1800.0,2004.950046666691
6,0,1950.0,1933.1000450000242
6,0,2100.0,1861.2500433333576
6,0,2250.0,1789.4000416666909
6,0,2400.0,1717.5500400000242
6,0,2550.0,1645.7000383333575
6,0,2700.0,1574.0000366666802
6,0,2850.0,1502.3000350000136
6,0,3000.0,1430.600033333347
6,0,3150.0,1358.9000316666802
6,0,3300.0,1287.2000300000193
6,0,3450.0,1215.5166950000194
6,0,3600.0,1143.8333600000194
6,0,3750.0,1072.1500250000195
6,0,3900.0,1000.4666900000193
6,0,4050.0,928.7833550000194
6,0,4200.0,857.2333533333465
6,0,4350.0,785.6833516666798
6,0,4500.0,714.1333500000133
6,0,4650.0,642.5833483333463
6,0,4800.0,571.0333466666798
6,0,4950.0,499.61667833333604
6,0,5100.0,428.20001000000275
6,0,5250.0,356.78334166666946
6,0,5400.0,285.36667333333617
6,0,5550.0,213.95000500000288
6,0,5700.0,142.63333666666495
6,0,5850.0,71.31666833333156
6,0,6000.0,-1.3642420526593924e-12
6,0,6150.0,-71.31666833333475
6,0,6300.0,-142.63333666666267
6,0,6450.0,-213.83333833332927
6,0,6600.0,-285.03333999999586
6,0,6750.0,-356.23334166666245
6,0,6900.0,-427.43334333332905
6,0,7050.0,-498.6333449999879
6,0,7200.0,-569.8166799999881
6,0,7350.0,-641.0000149999878
6,0,7500.0,-712.183349999988
6,0,7650.0,-783.3666849999881
6,0,7800.0,-854.5500199999879
6,0,7950.0,-925.7000216666584
6,0,8100.0,-996.8500233333252
6,0,8250.0,-1068.0000249999916
6,0,8400.0,-1139.1500266666585
6,0,8550.0,-1210.300028333325
6,0,8700.0,-1281.100029999996
6,0,8850.0,-1351.9000316666634
6,0,9000.0,-1422.7000333333299
6,0,9150.0,-1493.5000349999964
6,0,9300.0,-1564.300036666663
6,0,9450.0,-1635.0500383333356
6,0,9600.0,-1705.8000400000028
6,0,9750.0,-1776.5500416666691
6,0,9900.0,-1847.3000433333364
6,0,10050.0,-1918.0500450000009
6,0,10200.0,-1979.9333800000013
6,0,10350.0,-2041.8167150000008
6,0,10500.0,-2103.7000500000013
6,0,10650.0,-2165.583385000001
6,0,10800.0,-2227.4667200000013
7,6,1200.0,2292.350053333357
7,6,1350.0,2220.5000516666905
7,6,1500.0,2148.650050000024
7,6,1650.0,2076.800048333357
7,6,1800.0,2004.950046666691
7,6,1950.0,1933.1000450000242
7,6,2100.0,1861.2500433333576
7,6,2250.0,1789.4000416666909
7,6,2400.0,1717.5500400000242
7,6,2550.0,1645.7000383333575
7,6,2700.0,1574.0000366666807
7,6,2850.0,1502.3000350000138
7,6,3000.0,1430.6000333333473
7,6,3150.0,1358.9000316666807
7,6,3300.0,1287.2000300000193
7,6,3450.0,1215.5166950000194
7,6,3600.0,1143.8333600000194
7,6,3750.0,1072.1500250000195
7,6,3900.0,1000.4666900000193
7,6,4050.0,928.7833550000278
7,6,4200.0,857.2333533333613
7,6,4350.0,785.6833516666943
7,6,4500.0,714.1333500000278
7,6,4650.0,642.5833483333613
7,6,4800.0,571.0333466666943
7,6,4950.0,499.6166783333506
7,6,5100.0,428.2000100000173
7,6,5250.0,356.783341666684
7,6,5400.0,285.36667333335026
7,6,5550.0,213.95000500001697
7,6,5700.0,142.63333666666495
7,6,5850.0,71.31666833333156
7,6,6000.0,-1.3642420526593924e-12
7,6,6150.0,-71.31666833333475
7,6,6300.0,-142.63333666666267
7,6,6450.0,-213.83333833332927
7,6,6600.0,-285.03333999999586
7,6,6750.0,-356.23334166666245
7,6,6900.0,-427.43334333332905
7,6,7050.0,-498.63334499997336
7,6,7200.0,-569.8166799999735
7,6,7350.0,-641.0000149999732
7,6,7500.0,-712.1833499999734
7,6,7650.0,-783.3666849999736
7,6,7800.0,-854.5500199999733
7,6,7950.0,-925.7000216666438
7,6,8100.0,-996.8500233333107
7,6,8250.0,-1068.000024999977
7,6,8400.0,-1139.150026666644
7,6,8550.0,-1210.3000283333104
7,6,8700.0,-1281.100029999996
7,6,8850.0,-1351.9000316666634
7,6,9000.0,-1422.7000333333299
7,6,9150.0,-1493.5000349999964
7,6,9300.0,-1564.3000366666547
7,6,9450.0,-1635.050038333321
7,6,9600.0,-1705.8000399999883
7,6,9750.0,-1776.5500416666546
7,6,9900.0,-1847.3000433333218
