method,seed,date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,emergency_slot_count,emergency_day_count,emergency_event_count
WeeklyTrend,0,2025-08-02,25659.735008213924,779.8120187002419,26439.547026914166,43412.64774341011,173.658423988096,19618.161984741324,16005.890785913432,12964.77153658988,13,1,10
WeeklyTrend,0,2025-08-03,53074.30601200936,2657.163307942472,55731.46931995183,84211.69025765211,700.2937222619047,17787.45635940476,22552.88230092592,18267.83466375,27,1,10
WeeklyTrend,0,2025-08-04,53078.46784707467,601.1955984843448,53679.66344555902,84517.64195644694,247.5242223809522,15150.226331011907,22101.49876043503,17902.213995952377,14,1,9
WeeklyTrend,0,2025-08-05,51062.35029192326,1240.1936051029447,52302.54389702621,81750.38155507285,383.4003748214284,12846.649542202382,21762.224496624047,17627.401842265477,21,1,12
WeeklyTrend,0,2025-08-06,49715.064473237086,6480.765060831866,56195.82953406895,79288.00046749633,1624.1704713690456,8659.709566033931,21779.27424297252,17641.212136807735,39,1,12
WeeklyTrend,0,2025-08-07,49550.13291637524,1998.964461952115,51549.09737832735,78735.01127840241,637.7488391666669,11904.699985059528,21474.07832899765,17394.003446488096,26,1,14
WeeklyTrend,0,2025-08-08,23861.726500232355,2078.275474592234,25940.00197482459,41090.523532857136,486.04146773809566,22760.229512121536,16006.127570914172,12964.963332440475,23,1,13
WeeklyTrend,0,2025-08-09,24051.26091250407,2655.82311664209,26707.084029146157,41288.533433035715,666.2722175000018,19992.876650535705,16000.000000000002,12960.0,22,1,11
WeeklyTrend,0,2025-08-10,45475.533086447234,9818.321142436744,55293.85422888398,71926.81456761557,2722.716712499997,5409.190046785718,20714.327280683414,16778.605097353568,44,1,14
WeeklyTrend,0,2025-08-11,47928.83001831941,3596.3042943018727,51525.13431262128,76278.32898857363,808.2556347023809,8655.538285297622,20367.33160339506,16497.538598749998,35,1,15
WeeklyTrend,0,2025-08-12,47383.295019495374,8364.352169067552,55747.64718856293,75909.33769629337,1961.3741167261887,6213.732291607144,20507.55721796002,16611.121346547618,50,1,14
WeeklyTrend,0,2025-08-13,49138.4989206379,4452.989650512795,53591.4885711507,77947.68444905276,1172.5510765476185,8961.11936011905,21253.351134112283,17215.214418630952,31,1,13
WeeklyTrend,0,2025-08-14,47999.87114790935,4124.896932009496,52124.768079918846,76179.9905415623,928.363172321429,7256.2528238690475,20662.15740358612,16736.34749690476,38,1,22
WeeklyTrend,0,2025-08-15,24229.276654358247,2269.047953190332,26498.32460754858,41314.03746690476,671.9619323214295,21786.27251589285,16000.0,12960.0,27,1,15
WeeklyTrend,0,2025-08-16,24605.74486796357,1356.894557256493,25962.639425220063,41852.84937249999,326.3435267261915,22209.91253255952,15999.999999999996,12960.0,17,1,11
WeeklyTrend,0,2025-08-17,47627.04959352175,1853.8829130659547,49480.932506587706,75350.27059190917,466.3897475595245,8708.355366309528,20752.165034171077,16809.25367767857,25,1,13
WeeklyTrend,0,2025-08-18,48391.111589404994,3020.142297012597,51411.25388641759,76658.68947913212,748.8739452976208,8925.01910636905,21518.045796810697,17429.617095416666,25,1,15
WeeklyTrend,0,2025-08-19,48857.407043264924,2305.684779643959,51163.091822908886,77344.09710620958,591.7742461904759,9596.452945665478,21167.149245971483,17145.390889236904,24,1,14
WeeklyTrend,0,2025-08-20,48648.85726356926,9927.356210351121,58576.21347392038,76989.89052699294,2638.721193690475,4928.745063749997,21311.450475088182,17262.27488482143,54,1,18
WeeklyTrend,0,2025-08-21,49033.16106638024,3667.4973887216947,52700.65845510193,77334.30051056217,1019.3858293452375,8394.482285535712,21656.766163359785,17541.98059232143,26,1,12
WeeklyTrend,0,2025-08-22,24678.79904589927,4625.0641296118265,29303.8631755111,42144.76356392856,1238.517734583335,19112.7118985119,16000.0,12960.0,37,1,15
WeeklyTrend,0,2025-08-23,25113.664696368643,824.1557993870562,25937.8204957557,42494.71211738094,281.23944845238185,17205.945415833332,16000.0,12960.0,14,1,7
WeeklyTrend,0,2025-08-24,49280.029170855385,2334.121804623129,51614.150975478515,78057.67951911522,621.0144152380964,10817.73015488096,21723.022611258082,17595.648315119048,23,1,12
WeeklyTrend,0,2025-08-25,50227.476086547176,5512.543709826549,55740.01979637372,79371.1877895892,1647.837348809524,5988.338816726196,22408.417394767785,18150.818089761902,38,1,14
WeeklyTrend,0,2025-08-26,51583.07354948856,1479.6234376571454,53062.696987145704,81892.48228131908,372.370028571429,12471.520060178576,22444.809823045274,18180.29595666667,20,1,9
WeeklyTrend,0,2025-08-27,53451.348225210284,658.2273356131268,54109.57556082341,84458.03314949268,150.66697410714335,12343.202432619055,22901.835917442673,18550.48709312857,12,1,9
WeeklyTrend,0,2025-08-28,51328.549884694716,7925.258480312432,59253.80836500715,81131.19624610391,2082.986062976189,8129.6094572619095,22719.883518341412,18403.10564985655,35,1,14
WeeklyTrend,0,2025-08-29,25839.018238919525,1212.6359544642864,27051.654193383813,43401.83107071428,280.18751369047675,18084.559227756465,16011.784245517345,12969.545238869046,21,1,11
WeeklyTrend,0,2025-08-30,25562.44427118694,1516.2484450002748,27078.692716187215,43029.252646964276,507.4766082142873,21982.17691596634,16009.644767783655,12967.81226190476,30,1,14
WeeklyTrend,0,2025-08-31,50648.923018770496,1044.800771866132,51693.72379063663,79486.84624806509,410.6716573214293,9040.736272916667,22158.72920598177,17948.570656845237,17,1,11
WeeklyTrend,0,2025-09-01,52541.34195500774,0.0,52541.34195500774,82755.9512320346,0.0,24962.200987380955,22208.503743791152,17988.88803247083,0,0,0
WeeklyTrend,0,2025-09-02,49795.89883115237,89.63269319133815,49885.53152434371,78936.76641692975,20.917258571428306,20688.454840238093,22165.647290858316,17954.174305595236,2,1,1
WeeklyTrend,0,2025-09-03,50307.72743677047,43.30937642857114,50351.03681319904,79967.45553331054,19.708476190476063,20123.330004359937,22716.40397442681,18400.287219285714,1,1,1
WeeklyTrend,0,2025-09-04,48233.79021019251,76.71200143282638,48310.50221162533,77238.1456096142,22.579121011904533,19182.754387976194,21854.762066578485,17702.357273928566,2,1,2
WeeklyTrend,0,2025-09-05,22245.575057079586,0.0,22245.575057079586,38770.52109464285,0.0,28905.568515595238,16003.63638095238,12962.94546857143,0,0,0
WeeklyTrend,0,2025-09-06,21080.493640525987,334.5022484052985,21414.995888931284,36968.37384434523,100.11463613095258,26306.528426419747,16004.612389770722,12963.736035714286,6,1,3
WeeklyTrend,0,2025-09-07,43144.758540755116,1795.78512384024,44940.54366459536,69059.06287370075,469.55887589285754,10473.885526130955,21546.066351557904,17452.313744761905,13,1,6
WeeklyTrend,0,2025-09-08,39390.5030881988,12075.323185288842,51465.82627348764,64765.31541559083,2962.0863028571425,4254.102809642858,21461.73355511464,17384.004179642856,63,1,18
WeeklyTrend,0,2025-09-09,40207.35743680659,4786.7739822481235,44994.13141905471,65501.9523726051,1128.3929733928562,9411.528246428576,21663.06754159318,17547.084708690476,44,1,18
WeeklyTrend,0,2025-09-10,42372.65368978107,6936.2870551480255,49308.940744929096,68619.83196188639,1774.6950140476165,4902.752927023814,21977.765257422103,17801.989858511904,44,1,16
WeeklyTrend,0,2025-09-11,42621.17763343424,1661.3683428230042,44282.54597625725,69080.93129734494,436.25058214285707,11880.59248720238,21792.12425764256,17651.620648690474,22,1,14
WeeklyTrend,0,2025-09-12,18652.42220251449,1245.1937823027383,19897.615984817232,33719.14773886904,393.82994273809555,19521.321481607134,16000.0,12960.0,21,1,11
WeeklyTrend,0,2025-09-13,18886.839772830044,1681.704781277237,20568.54455410728,34151.15103916666,397.80943505952473,23501.858990892855,15999.999999999998,12960.0,18,1,9
WeeklyTrend,0,2025-09-14,42629.111038615076,3518.78851284551,46147.899551460585,68581.21281686287,1142.161441488095,5505.884778809528,21674.551208112873,17556.386478571425,37,1,17
WeeklyTrend,0,2025-09-15,42328.28266521747,5232.958481464046,47561.24114668152,68943.55270927542,1213.4238520833326,10915.981319940478,21968.234779394472,17794.270171309523,45,1,16
WeeklyTrend,0,2025-09-16,40480.901167819306,8671.907425594254,49152.80859341356,65059.98593856186,2996.4602147023816,4462.092533154762,21592.545456716634,17489.96181994048,59,1,20
WeeklyTrend,0,2025-09-17,44180.41954102178,1490.6122507902712,45671.03179181205,71278.89354394694,449.0724835714291,7587.771419702385,22000.40109376837,17820.324885952377,24,1,15
WeeklyTrend,0,2025-09-18,42134.398757799034,3710.702471670327,45845.101229469365,67713.42957680114,846.4496021428572,5533.40834041667,21423.261694003522,17352.841972142858,30,1,19
WeeklyTrend,0,2025-09-19,19211.617119528746,1895.7604324003305,21107.377551929076,34767.1429482738,573.1626547023817,16196.390275858332,16013.489528690478,12970.926518239288,22,1,8
WeeklyTrend,0,2025-09-20,19563.185555524255,1204.1313901289009,20767.316945653154,35182.72875505952,298.232273928572,16792.387565202087,16016.52489711934,12973.385166666667,21,1,13
WeeklyTrend,0,2025-09-21,45742.61666041882,823.0634577253561,46565.68011814418,73426.82562358098,214.57584261904753,11229.76057964286,21706.070543283357,17581.917140059522,20,1,13
WeeklyTrend,0,2025-09-22,43434.82204375163,3878.301441083984,47313.12348483561,70191.93715775458,1104.1269115476186,6518.98252386905,21910.850853156964,17747.789191057145,40,1,15
WeeklyTrend,0,2025-09-23,43972.98195758482,3629.689779831043,47602.67173741587,71067.34653167108,830.9852083928574,5643.23827117798,21781.46255554012,17642.984669987498,37,1,16
WeeklyTrend,0,2025-09-24,46671.99895697982,1436.3416322030303,48108.34058918285,74751.36874573707,432.8773069047598,9830.117511011907,22583.702324368016,18292.798882738098,31,1,16
WeeklyTrend,0,2025-09-25,45243.62269836834,2559.04590917747,47802.668607545806,72224.87979001764,690.7279875000002,8466.183730535715,21652.50077358906,17538.525626607145,27,1,13
WeeklyTrend,0,2025-09-26,20107.985257406363,286.1894632761618,20394.174720682524,35980.45547839432,73.59951803571454,15306.853361190473,16068.200711787182,13015.242576547618,7,1,6
WeeklyTrend,0,2025-09-27,20239.939357496303,1199.2316166899702,21439.170974186272,36132.19329259406,356.7323902380956,15616.308886723247,16164.81340057319,13093.498854464284,23,1,13
WeeklyTrend,0,2025-09-28,46202.290720487224,1738.3053600153553,47940.59608050258,74370.11107832378,425.91715482142837,7151.046833809528,21880.801224573777,17723.448991904763,30,1,16
WeeklyTrend,0,2025-09-29,46217.22173519523,2005.5110879576487,48222.73282315287,74283.20637014035,456.78221208333315,7749.8884916071465,22264.255213771314,18034.046723154763,23,1,15
WeeklyTrend,0,2025-09-30,47002.293618160424,2724.0242819088685,49726.31790006929,75137.56711112287,607.6419501190476,6078.584118273815,22339.211454218104,18094.761277916667,29,1,16
WeeklyTrend,0,2025-10-01,47955.42314300094,118.89725881226155,48074.3204018132,76836.71370835978,54.64993047619032,22844.196959880952,23082.342871693123,18696.69772607143,5,1,3
WeeklyTrend,0,2025-10-02,45340.13125610427,286.81596276559486,45626.947218869864,72561.45551644768,104.20088136904747,16735.034229226192,22104.4160627572,17904.577010833338,7,1,4
WeeklyTrend,0,2025-10-03,18982.49522708015,37.353229113750515,19019.8484561939,34699.3018795238,17.46514773809548,23858.328927261904,16006.759999999998,12965.4756,2,1,2
WeeklyTrend,0,2025-10-04,19154.235393041046,290.7647726710129,19445.00016571206,35017.608217514695,78.86908803571458,18941.749527857137,16098.659707157556,13039.91436279762,8,1,3
WeeklyTrend,0,2025-10-05,43378.03343642289,298.8327105820846,43676.86614700498,70443.70607237506,134.72595113095298,11694.02161077381,21833.943926660788,17685.494580595237,12,1,7
WeeklyTrend,0,2025-10-06,42367.67142044491,1150.4004836272295,43518.07190407214,68532.53808109126,467.49775476190365,7147.305296666667,21682.217311507935,17562.596022321428,15,1,7
WeeklyTrend,0,2025-10-07,42740.51729205253,953.7600870047925,43694.27737905732,69318.57608300779,275.9973905357147,7624.007510476195,22100.01559509112,17901.012632023812,17,1,7
WeeklyTrend,0,2025-10-08,37426.63958058349,8169.777319823403,45596.4169004069,61841.69565967298,2413.5413150595264,3711.336663571431,21396.866549970604,17331.46190547619,53,1,13
WeeklyTrend,0,2025-10-09,38659.61116254223,3647.596627269665,42307.207789811895,63586.202225874484,881.2438671428557,4653.176468571432,21338.357584803056,17284.069643690476,46,1,14
WeeklyTrend,0,2025-10-10,16470.33361877854,1939.5550977780968,18409.888716556634,31900.984609749412,527.0877108928574,20025.017228130353,16102.337767606557,13042.893591761305,32,1,18
WeeklyTrend,0,2025-10-11,17623.407044929332,445.1559709098537,18068.563015839187,33648.05568998162,103.23377630952427,16493.155293511903,16588.52941813639,13436.708828690476,11,1,8
WeeklyTrend,0,2025-10-12,40987.92632110625,2574.2203584566387,43562.14667956289,67175.48502381833,592.5753944642861,5193.223060952382,21367.796705246914,17307.91533125,33,1,16
WeeklyTrend,0,2025-10-13,42450.97712136347,514.4038064904172,42965.38092785388,69084.53607056438,158.70296190476216,8130.186125714288,21503.461088183423,17417.80348142857,15,1,8
WeeklyTrend,0,2025-10-14,43414.336008472535,1048.9723623028876,44463.30837077543,70385.06808568194,297.73129839285735,5774.236117797622,21761.757804967667,17627.02382202381,21,1,11
WeeklyTrend,0,2025-10-15,39863.45759785003,11269.485873583633,51132.94347143366,65307.679984484115,2784.4162743452393,2110.056977440474,21379.02963888889,17317.014007499998,55,1,19
WeeklyTrend,0,2025-10-16,41010.39566522325,12154.844766237435,53165.24043146068,66817.56577950617,3004.6484499404755,2766.0229325000023,21524.833404982364,17435.115058035713,60,1,20
WeeklyTrend,0,2025-10-17,17206.268437888448,783.087386193011,17989.35582408146,33001.27151580172,216.8064976785722,14066.160738552322,16566.936622427977,13419.218664166667,22,1,12
WeeklyTrend,0,2025-10-18,17923.260321136026,544.7296311889586,18467.989952324984,34084.55245239123,209.14849833333324,14993.422412023807,16966.764589653143,13743.079317619045,18,1,11
WeeklyTrend,0,2025-10-19,44165.28314572485,5389.100894026484,49554.38403975133,72309.55023088845,1374.9723188690468,5494.870158095242,22652.262412257493,18348.332553928572,40,1,18
WeeklyTrend,0,2025-10-20,45547.92603191365,4159.494629023298,49707.42066093695,73822.10292521011,917.7103839285708,5949.639104880953,22891.535987321426,18542.144149730353,32,1,16
WeeklyTrend,0,2025-10-21,47874.79369036203,828.1175331010144,48702.911223463045,77115.47089032,277.7158580357151,6473.750129702383,23457.13299291226,19000.27772425892,19,1,10
WeeklyTrend,0,2025-10-22,45497.865593951894,7665.262179173817,53163.127773125714,74359.44829224206,1552.95557154762,6002.470924047624,22921.24336706349,18566.207127321424,39,1,11
WeeklyTrend,0,2025-10-23,46574.366957401275,1325.1756963457742,47899.54265374705,75402.26094391012,304.24280613095243,7847.760493511908,23574.980122083332,19095.733898887494,22,1,15
WeeklyTrend,0,2025-10-24,17776.699060479117,2056.3163030204837,19833.015363499602,33831.61767785052,469.8507372619064,12669.995340593028,16902.222936067017,13690.800578214285,28,1,17
WeeklyTrend,0,2025-10-25,18478.206372117682,976.3050795529479,19454.51145167063,34928.63544955981,252.2300880357153,12487.891193034724,17339.692690670927,14045.151079443449,18,1,10
WeeklyTrend,0,2025-10-26,48076.58431821765,488.0245915687771,48564.608909786424,77265.75926276791,157.64706958333295,8402.872773809528,23559.060746710762,19082.83920483571,18,1,11
WeeklyTrend,0,2025-10-27,48052.34614115862,1962.85485693836,50015.200998096974,77117.39213317858,542.9776949404754,9676.351734285716,23323.349616666666,18891.913189499995,30,1,12
WeeklyTrend,0,2025-10-28,49296.191077030366,218.71336912460973,49514.90444615498,78974.53910532608,95.4597743452374,8676.544972559526,23268.590563746326,18847.55835663452,14,1,9
WeeklyTrend,0,2025-10-29,47542.41664772017,2890.3508223489443,50432.76747006911,76556.42655682245,946.4786308333296,3756.482921607144,23337.712979203407,18903.547513154765,36,1,15
WeeklyTrend,0,2025-10-30,47370.951882935515,1056.0701130872903,48427.021996022806,76126.46661338392,314.58729696428566,7141.422592202383,23746.387727083333,19234.5740589375,20,1,11
WeeklyTrend,0,2025-10-31,18805.154888269943,1612.221110846639,20417.375999116583,35283.61402996398,531.9456169642865,8583.209229651671,17516.096582157552,14188.038231547618,26,1,13
WeeklyTrend,0,2025-11-01,18807.402620188033,702.9288038695273,19510.33142405756,35301.92588518224,261.48773994047735,9706.23306167254,17437.590158509698,14124.448028392855,20,1,9
WeeklyTrend,0,2025-11-02,48579.96947108745,2042.992845526872,50622.96231661432,78143.8550934722,481.4573938690471,5353.909381428571,23552.7324872597,19077.713314680354,24,1,13
WeeklyTrend,0,2025-11-03,48999.473082192984,3774.8651509558604,52774.33823314885,78214.59114471679,1390.5178163690462,5622.247288333336,23568.059944311433,19090.12855489226,30,1,9
WeeklyTrend,0,2025-11-04,50894.82955917677,1568.9777307173774,52463.80728989415,81477.25810188933,354.9987890476184,9817.226915238094,23341.883907186948,18906.925964821432,22,1,9
WeeklyTrend,0,2025-11-05,51750.195556439954,948.9965526141675,52699.19210905412,82520.83174549163,329.98014880952417,8725.450836369051,23407.05784876543,18959.7168575,20,1,11
