date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error,soc_min,soc_max
2025-08-11,43746.38246986197,1357.0239252687616,-602.5291563771166,3655.600633167005,48156.47787192062,48301.67873697928,69127.25893341433,68506.17254716481,530.8517254784962,1152.8811852235904,1773.967571473093,19320.512297815352,15966.374187455884,1121.6328289505177,8674.216574609467,8322.261878803409,0.0,9.094947017729282e-13,1200.0,10800.0
2025-08-12,47418.73692708729,1508.4224542077577,-746.1472121529785,0.0,48181.012169142065,47974.651317793076,75733.12263928403,73263.61624191143,0.0,895.334795072854,3364.841192445449,18997.257287229484,14937.597175635476,1443.412480317429,8322.261878803409,8822.46324215942,5.684341886080802e-14,9.094947017729282e-13,1524.236200840446,10800.0
2025-08-13,42868.92312714631,3200.023296730364,-6.0677945235478,25.312350947730696,46088.19098030085,46155.73738522222,67242.16451661379,71120.37834502193,3.6284906748467165,3896.560393195947,18.34656478779243,19101.52003385328,15619.585356121148,1521.092707964655,8822.46324215942,8658.73643249276,5.684341886080802e-14,9.094947017729282e-13,1297.7515715362747,10800.0
2025-08-14,44802.238106759934,2187.8065333031636,0.0,433.7120196251634,47423.75665968826,47542.300926612035,69327.996545526,72210.35361531582,63.12968244336798,2882.3570697898344,0.0,19979.9937590473,16442.402152499355,2809.600707877921,8658.73643249276,8371.395090636046,5.684341886080802e-14,9.094947017729282e-13,1220.8287206253817,10800.0
2025-08-15,24492.80353202534,0.0,0.0,101.2519280569154,24594.055460082254,24457.28591609502,41291.19026310857,41291.19026310857,25.4018886244143,0.0,0.0,18695.958450780287,14845.360251327409,20306.26706894677,8371.395090636046,8702.912972641187,0.0,9.094947017729282e-13,1200.0,10800.0
2025-08-16,25651.267179205555,106.81462169685726,-1484.680351440767,1805.9776063774525,26079.379055839097,26236.22950449639,42433.387434052536,39256.31265332638,286.9252650707856,86.64802921200263,3263.7228099381573,18821.927237508044,15587.934139172277,19379.964453394732,8702.912972641187,8322.720665095901,0.0,8.100187187665142e-13,1200.0,10800.0
2025-08-17,45512.827913622124,1203.2269740163547,-1092.2939306571043,133.32595171849064,45757.086908699865,45729.49552319012,72654.70890197853,68672.79976877176,19.832793115431855,708.4857890197421,4690.394922226519,19376.857658000034,15635.063422983008,1785.4447102035047,8322.720665095901,8389.59986509259,0.0,9.094947017729282e-13,1258.625950145587,10800.0
2025-08-18,44503.890645994026,817.1087033221427,-626.1094710322484,2488.722800316561,47183.612678600475,47173.84953824885,69241.48555215073,68294.8611376089,392.3168124359243,714.6052680493722,1661.2296825912163,19953.74155381978,16141.232129951899,480.5529095102738,8389.59986509259,8413.264896917171,7.105427357601002e-15,8.988365607365267e-13,1200.0,10800.0
2025-08-19,44288.38546823283,0.0,-262.18862055510937,1344.9864304674998,45371.18327814522,45365.80175362897,68993.58875281301,68426.09468836474,261.29447171270294,0.0,567.4940644482784,19491.88919122704,15776.690317993398,654.5302368437954,8413.264896917171,8426.309260139958,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-08-20,48885.72912839484,3699.274438697982,-1505.4497845153214,0.0,51079.5537825775,50895.08416735694,78397.81803998006,75140.87576529494,0.0,2154.6234237158537,5411.565698400975,20801.933279069413,16447.14099421306,135.3924137719232,8426.309260139958,8873.448106621268,5.684341886080802e-14,8.668621376273222e-13,1725.3716609780463,10800.0
